unique-id;" ""year""";importing-country;exporting-country;CML-category;num-licenses-imported;val-licenses-imported;val-arms-imported;total-eu-licenses-refusals-imported;criteria-numbers-imported
8177;2007;Brazil;Germany;ML1;3;35002;;;
8178;2007;Brazil;Germany;ML6;32;200097;;;
8179;2007;Brazil;Germany;ML7;2;12469;;;
8180;2007;Brazil;Germany;ML4;2;39285;;;
8181;2007;Brazil;Germany;ML5;1;187877;;;
8182;2007;Brazil;Germany;ML8;18;2345;;;
8183;2007;Brazil;Germany;ML9;8;3119104;;;
8184;2007;Brazil;Germany;Total;112;7768594;;;
8185;2007;Brazil;Belgium;ML3;2;344256;;;
8186;2007;Brazil;Belgium;ML8;4;4914000;;;
8187;2007;Brazil;Belgium;ML1;11;931886;;;
8188;2007;Brazil;Belgium;Total;17;6190142;;;
8189;2007;Brazil;Spain;ML2;;700;860;;
8190;2007;Brazil;Spain;ML8;;784372;784372;;
8191;2007;Brazil;Spain;Total;8;1006500;79913479;;
8192;2007;Brazil;Spain;ML10;;;79123447;;
8193;2007;Brazil;Spain;ML4;;221428;4800;;
8194;2007;Brazil;Netherlands;ML3;1;133;;;
8195;2007;Brazil;Netherlands;Total;1;133;;;
8196;2007;Brazil;Finland;ML8;1;51150;76200;;
8197;2007;Brazil;Finland;Total;1;51150;76200;;
8198;2007;Brazil;Sweden;ML3;3;;;;
8199;2007;Brazil;Sweden;ML8;1;;;;
8200;2007;Brazil;Sweden;Total;7;272294;1466199;;
8201;2007;Brazil;Sweden;ML5;3;;;;
8202;2007;Brazil;United Kingdom;Total;186;2281964;;;
8203;2007;Brazil;United Kingdom;ML10;69;194000;;;
8204;2007;Brazil;United Kingdom;ML11;5;34262;;;
8205;2007;Brazil;United Kingdom;ML13;1;1848;;;
8206;2007;Brazil;United Kingdom;ML21;1;2400;;;
8207;2007;Brazil;United Kingdom;ML22;4;23160;;;
8208;2007;Brazil;United Kingdom;ML2;16;19345;;;
8209;2007;Brazil;United Kingdom;ML3;3;2967;;;
8210;2007;Brazil;United Kingdom;ML1;6;51084;;;
8211;2007;Brazil;United Kingdom;ML7;14;79342;;;
8212;2007;Brazil;United Kingdom;ML4;5;235716;;;
8213;2007;Brazil;United Kingdom;ML5;4;152232;;;
8214;2007;Brazil;United Kingdom;ML9;58;1485608;;;
8215;2007;Brazil;Austria;ML3;;;63434;;
8216;2007;Brazil;Austria;ML6;1;500000;;;
8217;2007;Brazil;Austria;ML1;6;1264718;140680;;
8218;2007;Brazil;Austria;ML18;39;95107;95107;;
8219;2007;Brazil;Austria;Total;46;1859825;299221;;
8220;2007;Former Yugoslav Republic Of Macedonia;Netherlands;ML15;1;519140;519140;;
8221;2007;Former Yugoslav Republic Of Macedonia;Netherlands;Total;1;519140;519140;;
8222;2007;Former Yugoslav Republic Of Macedonia;Czech Republic;ML3;1;208919;;;
8223;2007;Former Yugoslav Republic Of Macedonia;Czech Republic;Total;1;208919;;;
8224;2007;Former Yugoslav Republic Of Macedonia;TOTAL PER ML categorya;ML15;2;561555;519140;;
8225;2007;Former Yugoslav Republic Of Macedonia;TOTAL PER ML categorya;ML10;2;48060;27990;;
8226;2007;Former Yugoslav Republic Of Macedonia;TOTAL PER ML categorya;ML22;1;6;;;
8227;2007;Former Yugoslav Republic Of Macedonia;TOTAL PER ML categorya;ML3;21;397206;68846;1;7(1)
8228;2007;Former Yugoslav Republic Of Macedonia;TOTAL PER ML categorya;ML1;42;333554;40330;4;7(4)
8229;2007;Former Yugoslav Republic Of Macedonia;TOTAL PER ML categorya;ML6;1;107000;;;
8230;2007;Former Yugoslav Republic Of Macedonia;TOTAL PER ML categorya;ML8;2;115;;;
8231;2007;Former Yugoslav Republic Of Macedonia;TOTAL PER ML categorya;Total;12;1003891;641506;5;7(5)
8232;2007;Former Yugoslav Republic Of Macedonia;France;Total;;;16140;;
8233;2007;Former Yugoslav Republic Of Macedonia;United Kingdom;Total;1;6;;;
8234;2007;Former Yugoslav Republic Of Macedonia;United Kingdom;ML22;1;6;;;
8235;2007;Former Yugoslav Republic Of Macedonia;Germany;ML15;1;42415;;;
8236;2007;Former Yugoslav Republic Of Macedonia;Germany;ML8;2;115;;;
8237;2007;Former Yugoslav Republic Of Macedonia;Germany;Total;4;149530;;;
8238;2007;Former Yugoslav Republic Of Macedonia;Germany;ML6;1;107000;;;
8239;2007;Former Yugoslav Republic Of Macedonia;Greece;ML1;1;9390;9390;;
8240;2007;Former Yugoslav Republic Of Macedonia;Greece;Total;1;9390;9390;;
8241;2007;Former Yugoslav Republic Of Macedonia;Slovakia;Total;2;48060;27990;;
8242;2007;Former Yugoslav Republic Of Macedonia;Slovakia;ML10;2;48060;27990;;
8243;2007;Former Yugoslav Republic Of Macedonia;Bulgaria;ML3;2;68846;68846;;
8244;2007;Former Yugoslav Republic Of Macedonia;Bulgaria;Total;2;68846;68846;;
8245;2007;Guinea;United Kingdom;Total;5;351600;;;
8246;2007;Guinea;United Kingdom;ML6;5;351600;;;
8247;2007;Panama;United Kingdom;ML3;2;2;;;
8248;2007;Panama;United Kingdom;ML1;45;30780;;;
8249;2007;Panama;United Kingdom;Total;47;30782;;;
8250;2007;Panama;Czech Republic;ML3;;;264952;;
8251;2007;Panama;Czech Republic;Total;;;264952;;
8252;2007;Panama;Austria;ML1;2;36365;36365;;
8253;2007;Panama;Austria;Total;2;36365;36365;;
8254;2007;Panama;Germany;Total;1;1920;;;
8255;2007;Panama;Germany;ML6;1;1920;;;
8256;2007;Panama;Spain;ML2;;1690;1690;;
8257;2007;Panama;Spain;Total;2;1690;1690;;
8258;2007;Panama;Bulgaria;Total;1;96308;96308;;
8259;2007;Panama;Bulgaria;ML4;1;96308;96308;;
8260;2007;Cap Verde;Czech Republic;ML3;1;2161;1900;;
8261;2007;Cap Verde;Czech Republic;Total;1;2161;1900;;
8262;2007;Cap Verde;Portugal;ML1;9;16918;;;
8263;2007;Cap Verde;Portugal;Total;9;16918;;;
8264;2007;Costa Rica;United Kingdom;ML1;1;14543;;;
8265;2007;Costa Rica;United Kingdom;Total;2;14555;;;
8266;2007;Costa Rica;United Kingdom;ML22;1;12;;;
8267;2007;Costa Rica;Austria;ML1;2;20923;20923;;
8268;2007;Costa Rica;Austria;Total;2;20923;20923;;
8269;2007;Costa Rica;Germany;ML1;1;500;;;
8270;2007;Costa Rica;Germany;Total;1;500;;;
8271;2007;Costa Rica;Spain;Total;1;1971504;1101920;;
8272;2007;Costa Rica;Spain;ML13;;1971504;1101920;;
8273;2007;Luxembourg;Italy;Total;11;1248372;721570;;
8274;2007;Luxembourg;Czech Republic;ML1;4;14296;12040;;
8275;2007;Luxembourg;Czech Republic;ML6;1;162178;162034;;
8276;2007;Luxembourg;Czech Republic;Total;5;176474;174074;;
8277;2007;Luxembourg;France;ML15;2;440180;;;
8278;2007;Luxembourg;France;ML10;2;3931;;;
8279;2007;Luxembourg;France;ML11;3;1030554;;;
8280;2007;Luxembourg;France;ML4;1;350;;;
8281;2007;Luxembourg;France;ML8;3;1750;;;
8282;2007;Luxembourg;France;Total;11;1476765;899310;;
8283;2007;Luxembourg;Germany;ML14;1;34630;;;
8284;2007;Luxembourg;Germany;ML15;1;2765;;;
8285;2007;Luxembourg;Germany;ML17;6;156300;;;
8286;2007;Luxembourg;Germany;ML10;26;471401;;;
8287;2007;Luxembourg;Germany;ML11;15;379873;;;
8288;2007;Luxembourg;Germany;ML13;4;32075;;;
8289;2007;Luxembourg;Germany;ML18;2;9340;;;
8290;2007;Luxembourg;Germany;ML2;1;3000;;;
8291;2007;Luxembourg;Germany;ML3;1;24242;;;
8292;2007;Luxembourg;Germany;ML1;2;57300;;;
8293;2007;Luxembourg;Germany;ML6;12;212845;;;
8294;2007;Luxembourg;Germany;ML7;6;160276;;;
8295;2007;Luxembourg;Germany;ML4;8;2590675;;;
8296;2007;Luxembourg;Germany;ML8;1;520;;;
8297;2007;Luxembourg;Germany;Total;86;4135242;236000;;
8298;2007;Luxembourg;Spain;Total;14;;5544;;
8299;2007;Luxembourg;Spain;ML6;;;5544;;
8300;2007;Luxembourg;Finland;ML3;1;316000;2294;;
8301;2007;Luxembourg;Finland;ML1;1;39934;;;
8302;2007;Luxembourg;Finland;Total;2;355934;2294;;
8303;2007;Luxembourg;United Kingdom;ML2;1;834;;;
8304;2007;Luxembourg;United Kingdom;ML1;2;1374;;;
8305;2007;Luxembourg;United Kingdom;ML10;4;815;;;
8306;2007;Luxembourg;United Kingdom;ML7;7;83335;;;
8307;2007;Luxembourg;United Kingdom;Total;14;86359;;;
8308;2007;Luxembourg;Austria;ML3;1;128000;;;
8309;2007;Luxembourg;Austria;ML1;4;53850;16560;;
8310;2007;Luxembourg;Austria;Total;5;181850;16560;;
8311;2007;Luxembourg;Hungary;Total;1;15000;14570;;
8312;2007;Luxembourg;Hungary;ML5;1;15000;14570;;
8313;2007;Andorra;France;ML1;1;5807;;;
8314;2007;Andorra;France;Total;1;5807;;;
8315;2007;Andorra;Austria;ML3;3;17712;17615;;
8316;2007;Andorra;Austria;ML1;5;2337;2071;;
8317;2007;Andorra;Austria;Total;8;20049;19686;;
8318;2007;Andorra;Germany;ML3;6;122602;;;
8319;2007;Andorra;Germany;ML1;31;188507;;;
8320;2007;Andorra;Germany;ML18;1;1500;;;
8321;2007;Andorra;Germany;Total;38;312609;;;
8322;2007;Andorra;Hungary;ML3;1;10173;;;
8323;2007;Andorra;Hungary;Total;1;10173;;;
8324;2007;Andorra;Spain;ML2;;700;700;;
8325;2007;Andorra;Spain;ML3;;5187;11458;;
8326;2007;Andorra;Spain;ML1;;15266;8027;;
8327;2007;Andorra;Spain;Total;10;21153;20185;;
8328;2007;United Kingdom (Gibraltar);United Kingdom;ML2;1;86400;;;
8329;2007;United Kingdom (Gibraltar);United Kingdom;ML1;4;2311;;;
8330;2007;United Kingdom (Gibraltar);United Kingdom;ML7;5;8540;;;
8331;2007;United Kingdom (Gibraltar);United Kingdom;Total;10;97252;;;
